;—кважина;‘акт. врем€ работы , сут;‘акт. закачка за мес€ц, м3;ћесторождение;name_of_date_doc_col
2463;35_i;26.0;1887.6000000000001;6;2018-08-01
2464;12_i;31.0;6487.8;6;2018-08-01
2465;9_i;1.0;195.8;6;2018-08-01
2466;10_i;31.0;10799.800000000001;6;2018-08-01
2467;13_i;31.0;2241.8;6;2018-08-01
2468;44_i;1.0;286.0;6;2018-08-01
2469;36_i;30.0;2151.6000000000004;6;2018-08-01
2470;49_i;31.0;3784.0000000000005;6;2018-08-01
2471;37_i;13.0;1573.0000000000002;6;2018-08-01
2472;32_i;31.0;14955.6;6;2018-08-01
2473;50_i;8.0;4598.0;6;2018-08-01
2474;42_i;26.0;7436.000000000001;6;2018-08-01
2475;67_i;28.0;15554.000000000002;6;2018-08-01
2476;18_i;31.0;18378.800000000003;6;2018-08-01
2477;38_i;7.0;585.2;6;2018-08-01
2478;51_i;13.0;3174.6000000000004;6;2018-08-01
2479;39_i;31.0;17243.600000000002;6;2018-08-01
2480;19_i;28.0;2464.0;6;2018-08-01
2481;20_i;3.0;178.20000000000002;6;2018-08-01
2482;21_i;31.0;11585.2;6;2018-08-01
2483;22_i;;;6;2018-08-01
2484;52_i;28.0;7398.6;6;2018-08-01
2485;23_i;31.0;6784.8;6;2018-08-01
2486;24_i;31.0;27759.600000000002;6;2018-08-01
2487;25_i;31.0;13481.6;6;2018-08-01
2488;26_i;1.0;426.8;6;2018-08-01
2489;45_i;31.0;10780.0;6;2018-08-01
2490;3_i;13.0;3814.8;6;2018-08-01
2491;0_i;27.0;11959.2;6;2018-08-01
2492;4_i;1.0;550.0;6;2018-08-01
2493;5_i;31.0;6661.6;6;2018-08-01
2494;1_i;17.0;5101.8;6;2018-08-01
2495;53_i;29.0;12300.2;6;2018-08-01
2496;27_i;31.0;19241.2;6;2018-08-01
2497;14_i;31.0;8408.400000000001;6;2018-08-01
2498;28_i;31.0;8591.0;6;2018-08-01
2499;33_i;31.0;7235.8;6;2018-08-01
2500;29_i;21.0;3696.0000000000005;6;2018-08-01
2501;30_i;12.0;1188.0;6;2018-08-01
2502;15_i;31.0;9207.0;6;2018-08-01
2503;54_i;28.0;9116.800000000001;6;2018-08-01
2504;31_i;15.0;3465.0000000000005;6;2018-08-01
2505;31_i;15.0;3465.0000000000005;6;2018-08-01
2506;40_i;31.0;6483.400000000001;6;2018-08-01
2507;41_i;31.0;17441.600000000002;6;2018-08-01
2508;34_i;13.0;8723.0;6;2018-08-01
2509;55_i;24.0;5187.6;6;2018-08-01
2510;56_i;31.0;13017.400000000001;6;2018-08-01
2511;57_i;31.0;12214.400000000001;6;2018-08-01
2512;70_i;23.0;11367.400000000001;6;2018-08-01
2513;69_i;23.0;10692.0;6;2018-08-01
2514;58_i;31.0;9768.0;6;2018-08-01
2515;59_i;31.0;10428.0;6;2018-08-01
2516;60_i;18.0;13609.2;6;2018-08-01
2517;68_i;31.0;17085.2;6;2018-08-01
2518;61_i;31.0;6886.000000000001;6;2018-08-01
2519;71_i;31.0;16775.0;6;2018-08-01
2520;62_i;31.0;9609.6;6;2018-08-01
2521;63_i;;;6;2018-08-01
2522;64_i;31.0;15468.2;6;2018-08-01
2523;46_i;27.0;13219.800000000001;6;2018-08-01
2524;65_i;31.0;7528.400000000001;6;2018-08-01
2525;66_i;;;6;2018-08-01
2526;6_i;31.0;12192.400000000001;6;2018-09-01
2527;2_i;31.0;11840.400000000001;6;2018-09-01
2528;7_i;1.0;187.00000000000003;6;2018-09-01
2529;11_i;31.0;10676.6;6;2018-09-01
2530;8_i;31.0;15884.000000000002;6;2018-09-01
2531;17_i;31.0;4243.8;6;2018-09-01
2532;35_i;31.0;4116.200000000001;6;2018-09-01
2533;12_i;31.0;6694.6;6;2018-09-01
2534;9_i;25.0;11576.400000000001;6;2018-09-01
2535;10_i;27.0;9182.800000000001;6;2018-09-01
2536;13_i;28.0;2340.8;6;2018-09-01
2537;44_i;10.0;4963.200000000001;6;2018-09-01
2538;36_i;30.0;2719.2000000000003;6;2018-09-01
2539;49_i;31.0;3880.8;6;2018-09-01
2540;37_i;31.0;1078.0;6;2018-09-01
2541;32_i;4.0;2059.2000000000003;6;2018-09-01
2542;50_i;;;6;2018-09-01
2543;42_i;4.0;1170.4;6;2018-09-01
2544;67_i;4.0;2569.6000000000004;6;2018-09-01
2545;18_i;4.0;2763.2000000000003;6;2018-09-01
2546;38_i;;;6;2018-09-01
2547;51_i;30.0;3489.2000000000003;6;2018-09-01
2548;39_i;4.0;2367.2000000000003;6;2018-09-01
2549;19_i;25.0;6663.8;6;2018-09-01
2550;20_i;25.0;4342.8;6;2018-09-01
2551;21_i;31.0;4712.400000000001;6;2018-09-01
2552;22_i;;;6;2018-09-01
2553;52_i;31.0;8203.800000000001;6;2018-09-01
2554;23_i;31.0;7057.6;6;2018-09-01
2555;24_i;31.0;29499.800000000003;6;2018-09-01
2556;25_i;28.0;11598.400000000001;6;2018-09-01
2557;26_i;17.0;7693.400000000001;6;2018-09-01
2558;45_i;31.0;11129.800000000001;6;2018-09-01
2559;3_i;31.0;6842.000000000001;6;2018-09-01
2560;0_i;31.0;13780.800000000001;6;2018-09-01
2561;4_i;;;6;2018-09-01
2562;5_i;27.0;5717.8;6;2018-09-01
2563;1_i;31.0;2488.2000000000003;6;2018-09-01
2564;53_i;31.0;11330.000000000002;6;2018-09-01
2565;27_i;31.0;21859.2;6;2018-09-01
2566;14_i;3.0;943.8000000000001;6;2018-09-01
2567;28_i;31.0;9708.6;6;2018-09-01
2568;33_i;31.0;9798.800000000001;6;2018-09-01
2569;29_i;31.0;9772.400000000001;6;2018-09-01
2570;30_i;17.0;4437.400000000001;6;2018-09-01
2571;15_i;31.0;9119.0;6;2018-09-01
2572;54_i;31.0;12907.400000000001;6;2018-09-01
2573;31_i;30.0;2972.2000000000003;6;2018-09-01
2574;31_i;30.0;2972.2000000000003;6;2018-09-01
2575;72_i;;;6;2018-09-01
2576;40_i;19.0;4631.0;6;2018-09-01
2577;48_i;;;6;2018-09-01
2578;41_i;27.0;14416.6;6;2018-09-01
2579;34_i;31.0;4580.400000000001;6;2018-09-01
2580;55_i;11.0;2701.6000000000004;6;2018-09-01
2581;56_i;16.0;7290.8;6;2018-09-01
2582;57_i;15.0;6670.400000000001;6;2018-09-01
2583;70_i;31.0;12249.6;6;2018-09-01
2584;69_i;31.0;18229.2;6;2018-09-01
2585;58_i;31.0;15054.6;6;2018-09-01
2586;59_i;31.0;11525.800000000001;6;2018-09-01
2587;60_i;26.0;24338.600000000002;6;2018-09-01
2588;68_i;7.0;4749.8;6;2018-09-01
2589;61_i;31.0;8267.6;6;2018-09-01
2590;71_i;31.0;16957.600000000002;6;2018-09-01
2591;62_i;31.0;7744.000000000001;6;2018-09-01
2592;63_i;;;6;2018-09-01
2593;64_i;31.0;15650.800000000001;6;2018-09-01
2594;46_i;31.0;5830.000000000001;6;2018-09-01
2595;65_i;31.0;8327.0;6;2018-09-01
2596;66_i;;;6;2018-09-01
2597;6_i;30.0;11211.2;6;2018-10-01
2598;2_i;30.0;8729.6;6;2018-10-01
2599;7_i;29.0;8549.2;6;2018-10-01
2600;11_i;30.0;12249.6;6;2018-10-01
2601;8_i;30.0;14308.800000000001;6;2018-10-01
2602;17_i;30.0;4034.8;6;2018-10-01
2603;35_i;9.0;1029.6000000000001;6;2018-10-01
2604;12_i;7.0;1447.6000000000001;6;2018-10-01
2605;9_i;30.0;6116.000000000001;6;2018-10-01
2606;10_i;30.0;10639.2;6;2018-10-01
2607;13_i;1.0;83.60000000000001;6;2018-10-01
2608;44_i;30.0;11297.000000000002;6;2018-10-01
2609;36_i;30.0;2745.6000000000004;6;2018-10-01
2610;49_i;30.0;3729.0000000000005;6;2018-10-01
2611;37_i;30.0;1425.6000000000001;6;2018-10-01
2612;32_i;24.0;5159.0;6;2018-10-01
2613;50_i;24.0;9006.800000000001;6;2018-10-01
2614;42_i;24.0;2769.8;6;2018-10-01
2615;67_i;24.0;5957.6;6;2018-10-01
2616;18_i;24.0;8617.400000000001;6;2018-10-01
2617;38_i;19.0;6320.6;6;2018-10-01
2618;51_i;30.0;2532.2000000000003;6;2018-10-01
2619;39_i;24.0;7810.000000000001;6;2018-10-01
2620;19_i;30.0;5095.200000000001;6;2018-10-01
2621;20_i;30.0;3502.4;6;2018-10-01
2622;21_i;5.0;413.6;6;2018-10-01
2623;22_i;7.0;4976.400000000001;6;2018-10-01
2624;52_i;10.0;2640.0;6;2018-10-01
2625;23_i;10.0;2288.0;6;2018-10-01
2626;24_i;10.0;11930.6;6;2018-10-01
2627;25_i;1.0;398.20000000000005;6;2018-10-01
2628;26_i;30.0;10797.6;6;2018-10-01
2629;45_i;30.0;10650.2;6;2018-10-01
2630;3_i;30.0;5711.200000000001;6;2018-10-01
2631;0_i;29.0;14251.6;6;2018-10-01
2632;4_i;;;6;2018-10-01
2633;5_i;1.0;191.4;6;2018-10-01
2634;1_i;30.0;1845.8000000000002;6;2018-10-01
2635;53_i;30.0;11422.400000000001;6;2018-10-01
2636;27_i;30.0;14086.6;6;2018-10-01
2637;14_i;5.0;1841.4;6;2018-10-01
2638;28_i;30.0;8236.800000000001;6;2018-10-01
2639;33_i;30.0;7510.8;6;2018-10-01
2640;29_i;17.0;4114.0;6;2018-10-01
2641;30_i;29.0;5145.8;6;2018-10-01
2642;15_i;29.0;7702.200000000001;6;2018-10-01
2643;54_i;30.0;12258.400000000001;6;2018-10-01
2644;31_i;30.0;2420.0;6;2018-10-01
2645;31_i;30.0;2420.0;6;2018-10-01
2646;72_i;12.0;6811.200000000001;6;2018-10-01
2647;40_i;1.0;242.00000000000003;6;2018-10-01
2648;48_i;11.0;6173.200000000001;6;2018-10-01
2649;41_i;30.0;15580.400000000001;6;2018-10-01
2650;34_i;30.0;3872.0000000000005;6;2018-10-01
2651;55_i;14.0;3696.0000000000005;6;2018-10-01
2652;56_i;14.0;5504.400000000001;6;2018-10-01
2653;57_i;14.0;6553.8;6;2018-10-01
2654;70_i;30.0;7004.8;6;2018-10-01
2655;69_i;30.0;15408.800000000001;6;2018-10-01
2656;58_i;30.0;13096.6;6;2018-10-01
2657;59_i;30.0;8032.200000000001;6;2018-10-01
2658;60_i;30.0;17734.2;6;2018-10-01
2659;68_i;1.0;660.0;6;2018-10-01
2660;61_i;30.0;6791.400000000001;6;2018-10-01
2661;71_i;30.0;14993.000000000002;6;2018-10-01
2662;62_i;30.0;6076.400000000001;6;2018-10-01
2663;63_i;;;6;2018-10-01
2664;64_i;11.0;5082.0;6;2018-10-01
2665;46_i;30.0;6021.400000000001;6;2018-10-01
2666;65_i;30.0;5438.400000000001;6;2018-10-01
2667;66_i;;;6;2018-10-01
2668;6_i;31.0;11596.2;6;2018-11-01
2669;2_i;22.0;7442.6;6;2018-11-01
2670;7_i;31.0;7048.8;6;2018-11-01
2671;11_i;31.0;9836.2;6;2018-11-01
2672;8_i;31.0;14995.2;6;2018-11-01
2673;17_i;31.0;3667.4;6;2018-11-01
2674;35_i;;;6;2018-11-01
2675;12_i;28.0;6591.200000000001;6;2018-11-01
2676;9_i;30.0;5585.8;6;2018-11-01
2677;10_i;31.0;11651.2;6;2018-11-01
2678;13_i;27.0;4092.0000000000005;6;2018-11-01
2679;44_i;31.0;9873.6;6;2018-11-01
2680;36_i;31.0;3069.0000000000005;6;2018-11-01
2681;49_i;2.0;277.20000000000005;6;2018-11-01
2682;37_i;31.0;1454.2;6;2018-11-01
2683;32_i;30.0;8019.000000000001;6;2018-11-01
2684;50_i;31.0;12300.2;6;2018-11-01
2685;42_i;31.0;3810.4;6;2018-11-01
2686;67_i;31.0;9952.800000000001;6;2018-11-01
2687;18_i;31.0;12711.6;6;2018-11-01
2688;38_i;31.0;10447.800000000001;6;2018-11-01
2689;51_i;29.0;3656.4;6;2018-11-01
2690;39_i;3.0;917.4000000000001;6;2018-11-01
2691;19_i;30.0;6417.400000000001;6;2018-11-01
2692;20_i;31.0;4213.0;6;2018-11-01
2693;21_i;3.0;946.0000000000001;6;2018-11-01
2694;22_i;3.0;1881.0000000000002;6;2018-11-01
2695;52_i;3.0;1201.2;6;2018-11-01
2696;23_i;3.0;952.6;6;2018-11-01
2697;24_i;3.0;3979.8;6;2018-11-01
2698;25_i;;;6;2018-11-01
2699;26_i;31.0;12016.400000000001;6;2018-11-01
2700;45_i;31.0;13114.2;6;2018-11-01
2701;3_i;31.0;7576.8;6;2018-11-01
2702;0_i;31.0;17703.4;6;2018-11-01
2703;4_i;;;6;2018-11-01
2704;5_i;30.0;10236.6;6;2018-11-01
2705;1_i;30.0;2437.6000000000004;6;2018-11-01
2706;53_i;14.0;4987.400000000001;6;2018-11-01
2707;27_i;31.0;10962.6;6;2018-11-01
2708;14_i;31.0;9781.2;6;2018-11-01
2709;28_i;31.0;8945.2;6;2018-11-01
2710;33_i;31.0;7537.200000000001;6;2018-11-01
2711;29_i;1.0;242.00000000000003;6;2018-11-01
2712;30_i;31.0;5145.8;6;2018-11-01
2713;15_i;31.0;8322.6;6;2018-11-01
2714;54_i;31.0;12592.800000000001;6;2018-11-01
2715;31_i;30.0;2059.2000000000003;6;2018-11-01
2716;31_i;30.0;2059.2000000000003;6;2018-11-01
2717;72_i;31.0;13904.000000000002;6;2018-11-01
2718;40_i;27.0;10648.0;6;2018-11-01
2719;48_i;31.0;21010.0;6;2018-11-01
2720;41_i;31.0;13923.800000000001;6;2018-11-01
2721;34_i;30.0;3746.6000000000004;6;2018-11-01
2722;55_i;31.0;7871.6;6;2018-11-01
2723;56_i;31.0;12018.6;6;2018-11-01
2724;57_i;31.0;14058.000000000002;6;2018-11-01
2725;70_i;31.0;8131.200000000001;6;2018-11-01
2726;69_i;31.0;16887.2;6;2018-11-01
2727;58_i;31.0;9290.6;6;2018-11-01
2728;59_i;31.0;2983.2000000000003;6;2018-11-01
2729;60_i;31.0;15598.000000000002;6;2018-11-01
2730;68_i;28.0;12621.400000000001;6;2018-11-01
2731;61_i;30.0;5436.200000000001;6;2018-11-01
2732;71_i;31.0;12412.400000000001;6;2018-11-01
2733;62_i;31.0;6859.6;6;2018-11-01
2734;63_i;;;6;2018-11-01
2735;64_i;16.0;8102.6;6;2018-11-01
2736;46_i;31.0;6408.6;6;2018-11-01
2737;65_i;31.0;2668.6000000000004;6;2018-11-01
2738;66_i;;;6;2018-11-01
2739;6_i;30.0;10628.2;6;2018-12-01
2740;2_i;1.0;83.60000000000001;6;2018-12-01
2741;7_i;30.0;6153.400000000001;6;2018-12-01
2742;11_i;29.0;10128.800000000001;6;2018-12-01
2743;8_i;30.0;14249.400000000001;6;2018-12-01
2744;17_i;30.0;3027.2000000000003;6;2018-12-01
2745;35_i;26.0;3110.8;6;2018-12-01
2746;12_i;30.0;6507.6;6;2018-12-01
2747;9_i;30.0;4646.400000000001;6;2018-12-01
2748;10_i;30.0;11433.400000000001;6;2018-12-01
2749;13_i;30.0;2618.0;6;2018-12-01
2750;44_i;30.0;9024.400000000001;6;2018-12-01
2751;36_i;30.0;2448.6000000000004;6;2018-12-01
2752;49_i;24.0;4485.8;6;2018-12-01
2753;37_i;30.0;1199.0;6;2018-12-01
2754;32_i;30.0;7422.8;6;2018-12-01
2755;50_i;29.0;11006.6;6;2018-12-01
2756;42_i;29.0;3443.0000000000005;6;2018-12-01
2757;67_i;30.0;8052.000000000001;6;2018-12-01
2758;18_i;30.0;10995.6;6;2018-12-01
2759;38_i;29.0;10560.0;6;2018-12-01
2760;51_i;30.0;2527.8;6;2018-12-01
2761;39_i;25.0;10650.2;6;2018-12-01
2762;19_i;30.0;4455.0;6;2018-12-01
2763;20_i;30.0;3137.2000000000003;6;2018-12-01
2764;21_i;30.0;5614.400000000001;6;2018-12-01
2765;22_i;30.0;13901.800000000001;6;2018-12-01
2766;52_i;30.0;7557.000000000001;6;2018-12-01
2767;23_i;30.0;5854.200000000001;6;2018-12-01
2768;24_i;30.0;25616.800000000003;6;2018-12-01
2769;25_i;22.0;11501.6;6;2018-12-01
2770;26_i;30.0;11336.6;6;2018-12-01
2771;45_i;30.0;9035.400000000001;6;2018-12-01
2772;3_i;30.0;6285.400000000001;6;2018-12-01
2773;0_i;13.0;7671.400000000001;6;2018-12-01
2774;4_i;25.0;4593.6;6;2018-12-01
2775;5_i;30.0;8428.2;6;2018-12-01
2776;1_i;30.0;2217.6000000000004;6;2018-12-01
2777;53_i;25.0;10751.400000000001;6;2018-12-01
2778;27_i;30.0;15985.2;6;2018-12-01
2779;14_i;30.0;7700.000000000001;6;2018-12-01
2780;28_i;30.0;6820.000000000001;6;2018-12-01
2781;33_i;30.0;7088.400000000001;6;2018-12-01
2782;29_i;17.0;6481.200000000001;6;2018-12-01
2783;30_i;30.0;3308.8;6;2018-12-01
2784;15_i;30.0;6923.400000000001;6;2018-12-01
2785;54_i;30.0;11897.6;6;2018-12-01
2786;31_i;30.0;2695.0;6;2018-12-01
2787;31_i;30.0;2695.0;6;2018-12-01
2788;72_i;30.0;9768.0;6;2018-12-01
2789;40_i;30.0;7598.8;6;2018-12-01
2790;48_i;17.0;6351.400000000001;6;2018-12-01
2791;41_i;30.0;17661.600000000002;6;2018-12-01
2792;34_i;30.0;3385.8;6;2018-12-01
2793;55_i;30.0;7532.8;6;2018-12-01
2794;56_i;30.0;14071.2;6;2018-12-01
2795;57_i;30.0;11543.400000000001;6;2018-12-01
2796;70_i;30.0;9288.400000000001;6;2018-12-01
2797;69_i;30.0;17021.4;6;2018-12-01
2798;58_i;30.0;8206.0;6;2018-12-01
2799;59_i;29.0;3007.4;6;2018-12-01
2800;60_i;30.0;15908.2;6;2018-12-01
2801;68_i;30.0;14434.2;6;2018-12-01
2802;61_i;30.0;5174.400000000001;6;2018-12-01
2803;71_i;30.0;10553.400000000001;6;2018-12-01
2804;62_i;30.0;9116.800000000001;6;2018-12-01
2805;63_i;;;6;2018-12-01
2806;64_i;30.0;14269.2;6;2018-12-01
2807;46_i;30.0;5671.6;6;2018-12-01
2808;65_i;30.0;2930.4;6;2018-12-01
2809;66_i;;;6;2018-12-01
2810;6_i;20.0;5660.160000000001;6;2019-08-01
2811;2_i;10.0;1170.4;6;2019-08-01
2812;7_i;31.0;5401.0;6;2019-08-01
2813;11_i;31.0;10300.400000000001;6;2019-08-01
2814;8_i;31.0;10040.932000000003;6;2019-08-01
2815;17_i;31.0;3196.6000000000004;6;2019-08-01
2816;35_i;31.0;1685.2;6;2019-08-01
2817;12_i;31.0;8294.0;6;2019-08-01
2818;9_i;6.0;4474.8;6;2019-08-01
2819;10_i;31.0;10984.6;6;2019-08-01
2820;13_i;31.0;776.6;6;2019-08-01
2821;44_i;31.0;7315.000000000001;6;2019-08-01
2822;36_i;31.0;2743.4;6;2019-08-01
2823;49_i;31.0;2967.8;6;2019-08-01
2824;37_i;31.0;402.6;6;2019-08-01
2825;32_i;31.0;13151.6;6;2019-08-01
2826;50_i;20.0;7425.000000000001;6;2019-08-01
2827;42_i;19.0;2993.1440000000002;6;2019-08-01
2828;67_i;31.0;14379.2;6;2019-08-01
2829;18_i;31.0;11081.400000000001;6;2019-08-01
2830;38_i;30.0;9350.088000000002;6;2019-08-01
2831;51_i;29.0;737.0000000000001;6;2019-08-01
2832;39_i;;;6;2019-08-01
2833;19_i;31.0;1795.2;6;2019-08-01
2834;20_i;11.0;519.2;6;2019-08-01
2835;21_i;13.0;3894.0000000000005;6;2019-08-01
2836;22_i;31.0;11952.688;6;2019-08-01
2837;52_i;31.0;7469.000000000001;6;2019-08-01
2838;23_i;31.0;5310.8;6;2019-08-01
2839;24_i;31.0;21263.0;6;2019-08-01
2840;25_i;31.0;10989.0;6;2019-08-01
2841;26_i;;;6;2019-08-01
2842;45_i;10.0;4136.0;6;2019-08-01
2843;3_i;24.0;7253.400000000001;6;2019-08-01
2844;0_i;14.0;5522.0;6;2019-08-01
2845;4_i;24.0;7766.000000000001;6;2019-08-01
2846;5_i;;;6;2019-08-01
2847;1_i;24.0;2662.0;6;2019-08-01
2848;53_i;24.0;10311.400000000001;6;2019-08-01
2849;27_i;18.0;10632.468;6;2019-08-01
2850;14_i;;;6;2019-08-01
2851;28_i;31.0;7337.000000000001;6;2019-08-01
2852;33_i;31.0;4837.8;6;2019-08-01
2853;29_i;30.0;5502.200000000001;6;2019-08-01
2854;30_i;31.0;1544.4;6;2019-08-01
2855;15_i;31.0;4111.8;6;2019-08-01
2856;54_i;31.0;895.6200000000001;6;2019-08-01
2857;31_i;31.0;585.2;6;2019-08-01
2858;31_i;31.0;585.2;6;2019-08-01
2859;73_i;24.0;5037.472000000001;6;2019-08-01
2860;72_i;31.0;6087.400000000001;6;2019-08-01
2861;40_i;6.0;2765.7960000000003;6;2019-08-01
2862;48_i;31.0;14692.678;6;2019-08-01
2863;41_i;31.0;15301.000000000002;6;2019-08-01
2864;34_i;31.0;2985.4;6;2019-08-01
2865;55_i;30.0;8256.6;6;2019-08-01
2866;56_i;31.0;19098.2;6;2019-08-01
2867;57_i;31.0;8071.800000000001;6;2019-08-01
2868;70_i;4.0;980.4960000000001;6;2019-08-01
2869;69_i;29.0;16812.4;6;2019-08-01
2870;58_i;31.0;3143.8;6;2019-08-01
2871;59_i;31.0;3594.8;6;2019-08-01
2872;60_i;31.0;9248.800000000001;6;2019-08-01
2873;68_i;31.0;9077.2;6;2019-08-01
2874;61_i;31.0;3086.6000000000004;6;2019-08-01
2875;66_i;31.0;8320.400000000001;6;2019-08-01
2876;71_i;31.0;9365.400000000001;6;2019-08-01
2877;62_i;30.0;6149.000000000001;6;2019-08-01
2878;63_i;;;6;2019-08-01
2879;64_i;31.0;6844.200000000001;6;2019-08-01
2880;46_i;12.0;2169.2000000000003;6;2019-08-01
2881;65_i;31.0;569.8000000000001;6;2019-08-01
2882;8_i;31.0;11565.18;7;2019-08-01
2883;74_i;31.0;1285.0200000000002;7;2019-08-01
2884;6_i;31.0;10238.800000000001;6;2019-04-01
2885;2_i;31.0;6811.200000000001;6;2019-04-01
2886;7_i;31.0;5933.400000000001;6;2019-04-01
2887;11_i;31.0;10373.0;6;2019-04-01
2888;8_i;31.0;12465.2;6;2019-04-01
2889;17_i;31.0;3953.4000000000005;6;2019-04-01
2890;35_i;31.0;2268.2000000000003;6;2019-04-01
2891;12_i;31.0;6307.400000000001;6;2019-04-01
2892;9_i;7.0;2464.0;6;2019-04-01
2893;10_i;31.0;10777.800000000001;6;2019-04-01
2894;13_i;31.0;1161.6000000000001;6;2019-04-01
2895;44_i;31.0;8025.6;6;2019-04-01
2896;36_i;31.0;2156.0;6;2019-04-01
2897;49_i;31.0;3588.2000000000003;6;2019-04-01
2898;37_i;31.0;275.0;6;2019-04-01
2899;32_i;25.0;6177.6;6;2019-04-01
2900;50_i;26.0;9552.400000000001;6;2019-04-01
2901;42_i;25.0;2943.6000000000004;6;2019-04-01
2902;67_i;26.0;6901.400000000001;6;2019-04-01
2903;18_i;13.0;4565.0;6;2019-04-01
2904;38_i;26.0;7255.6;6;2019-04-01
2905;51_i;31.0;1414.6000000000001;6;2019-04-01
2906;39_i;26.0;8382.0;6;2019-04-01
2907;19_i;31.0;4292.200000000001;6;2019-04-01
2908;20_i;31.0;3515.6000000000004;6;2019-04-01
2909;21_i;31.0;7757.200000000001;6;2019-04-01
2910;22_i;31.0;7594.400000000001;6;2019-04-01
2911;52_i;31.0;7057.6;6;2019-04-01
2912;23_i;31.0;5464.8;6;2019-04-01
2913;24_i;31.0;12234.2;6;2019-04-01
2914;25_i;30.0;8991.400000000001;6;2019-04-01
2915;26_i;31.0;10566.6;6;2019-04-01
2916;45_i;31.0;13052.6;6;2019-04-01
2917;3_i;31.0;11345.400000000001;6;2019-04-01
2918;0_i;;;6;2019-04-01
2919;4_i;31.0;10775.6;6;2019-04-01
2920;5_i;1.0;2.2;6;2019-04-01
2921;1_i;31.0;3141.6000000000004;6;2019-04-01
2922;53_i;31.0;15076.6;6;2019-04-01
2923;27_i;31.0;14801.6;6;2019-04-01
2924;14_i;1.0;2.2;6;2019-04-01
2925;28_i;;;6;2019-04-01
2926;33_i;1.0;2.2;6;2019-04-01
2927;29_i;31.0;7862.8;6;2019-04-01
2928;30_i;31.0;2653.2000000000003;6;2019-04-01
2929;15_i;31.0;6327.200000000001;6;2019-04-01
2930;54_i;31.0;8890.2;6;2019-04-01
2931;31_i;31.0;2527.8;6;2019-04-01
2932;31_i;31.0;2527.8;6;2019-04-01
2933;73_i;;;6;2019-04-01
2934;72_i;31.0;8478.800000000001;6;2019-04-01
2935;40_i;31.0;5337.200000000001;6;2019-04-01
2936;48_i;31.0;18207.2;6;2019-04-01
2937;41_i;31.0;16860.800000000003;6;2019-04-01
2938;34_i;31.0;2868.8;6;2019-04-01
2939;55_i;1.0;2.2;6;2019-04-01
2940;56_i;31.0;19965.0;6;2019-04-01
2941;57_i;31.0;11235.400000000001;6;2019-04-01
2942;70_i;31.0;7521.8;6;2019-04-01
2943;69_i;31.0;18238.0;6;2019-04-01
2944;58_i;31.0;3410.0000000000005;6;2019-04-01
2945;59_i;31.0;998.8000000000001;6;2019-04-01
2946;60_i;31.0;7224.8;6;2019-04-01
2947;68_i;31.0;8738.400000000001;6;2019-04-01
2948;61_i;31.0;3337.4;6;2019-04-01
2949;71_i;31.0;6399.8;6;2019-04-01
2950;62_i;31.0;5209.6;6;2019-04-01
2951;63_i;;;6;2019-04-01
2952;64_i;31.0;4279.0;6;2019-04-01
2953;46_i;31.0;6133.6;6;2019-04-01
2954;65_i;31.0;1546.6000000000001;6;2019-04-01
2955;66_i;;;6;2019-04-01
2956;6_i;30.0;12518.000000000002;6;2019-12-01
2957;2_i;30.0;9944.0;6;2019-12-01
2958;7_i;30.0;7986.000000000001;6;2019-12-01
2959;11_i;30.0;11255.2;6;2019-12-01
2960;8_i;30.0;11246.400000000001;6;2019-12-01
2961;17_i;30.0;4382.400000000001;6;2019-12-01
2962;35_i;30.0;2774.2000000000003;6;2019-12-01
2963;12_i;30.0;12522.400000000001;6;2019-12-01
2964;9_i;30.0;6351.400000000001;6;2019-12-01
2965;10_i;30.0;13552.000000000002;6;2019-12-01
2966;13_i;;;6;2019-12-01
2967;44_i;30.0;11904.2;6;2019-12-01
2968;36_i;30.0;8575.6;6;2019-12-01
2969;49_i;30.0;3806.0000000000005;6;2019-12-01
2970;37_i;30.0;2442.0;6;2019-12-01
2971;32_i;30.0;12753.400000000001;6;2019-12-01
2972;50_i;30.0;11132.0;6;2019-12-01
2973;42_i;30.0;11305.800000000001;6;2019-12-01
2974;67_i;30.0;14304.400000000001;6;2019-12-01
2975;18_i;30.0;10238.800000000001;6;2019-12-01
2976;38_i;30.0;6685.8;6;2019-12-01
2977;51_i;30.0;3350.6000000000004;6;2019-12-01
2978;39_i;17.0;4545.200000000001;6;2019-12-01
2979;19_i;30.0;7240.200000000001;6;2019-12-01
2980;20_i;30.0;6296.400000000001;6;2019-12-01
2981;21_i;30.0;9424.800000000001;6;2019-12-01
2982;22_i;30.0;10751.400000000001;6;2019-12-01
2983;52_i;30.0;7004.8;6;2019-12-01
2984;23_i;;;6;2019-12-01
2985;24_i;30.0;25869.800000000003;6;2019-12-01
2986;25_i;30.0;8364.400000000001;6;2019-12-01
2987;26_i;30.0;9517.2;6;2019-12-01
2988;45_i;30.0;10472.0;6;2019-12-01
2989;3_i;30.0;5975.200000000001;6;2019-12-01
2990;0_i;30.0;2391.4;6;2019-12-01
2991;4_i;30.0;15540.800000000001;6;2019-12-01
2992;5_i;30.0;10914.2;6;2019-12-01
2993;1_i;30.0;2807.2000000000003;6;2019-12-01
2994;53_i;30.0;13277.000000000002;6;2019-12-01
2995;27_i;30.0;17448.2;6;2019-12-01
2996;14_i;30.0;7803.400000000001;6;2019-12-01
